"","GEOID","NAME","variable","estimate","moe"
"1244","53033003900","Census Tract 39; King County; Washington","B25075_002",32,49
"1245","53033003900","Census Tract 39; King County; Washington","B25075_003",0,13
"1246","53033003900","Census Tract 39; King County; Washington","B25075_004",0,13
"1247","53033003900","Census Tract 39; King County; Washington","B25075_005",0,13
"1248","53033003900","Census Tract 39; King County; Washington","B25075_006",0,13
"1249","53033003900","Census Tract 39; King County; Washington","B25075_007",0,13
"1250","53033003900","Census Tract 39; King County; Washington","B25075_008",0,13
"1251","53033003900","Census Tract 39; King County; Washington","B25075_009",0,13
"1252","53033003900","Census Tract 39; King County; Washington","B25075_010",0,13
"1253","53033003900","Census Tract 39; King County; Washington","B25075_011",0,13
"1254","53033003900","Census Tract 39; King County; Washington","B25075_012",0,13
"1255","53033003900","Census Tract 39; King County; Washington","B25075_013",0,13
"1256","53033003900","Census Tract 39; King County; Washington","B25075_014",0,13
"1257","53033003900","Census Tract 39; King County; Washington","B25075_015",0,13
"1258","53033003900","Census Tract 39; King County; Washington","B25075_016",0,13
"1259","53033003900","Census Tract 39; King County; Washington","B25075_017",0,13
"1260","53033003900","Census Tract 39; King County; Washington","B25075_018",0,13
"1261","53033003900","Census Tract 39; King County; Washington","B25075_019",0,13
"1262","53033003900","Census Tract 39; King County; Washington","B25075_020",0,13
"1263","53033003900","Census Tract 39; King County; Washington","B25075_021",0,13
"1264","53033003900","Census Tract 39; King County; Washington","B25075_022",8,12
"1265","53033003900","Census Tract 39; King County; Washington","B25075_023",15,15
"1266","53033003900","Census Tract 39; King County; Washington","B25075_024",164,68
"1267","53033003900","Census Tract 39; King County; Washington","B25075_025",379,80
"1268","53033003900","Census Tract 39; King County; Washington","B25075_026",290,146
"1269","53033003900","Census Tract 39; King County; Washington","B25075_027",38,30
"1270","53033004000","Census Tract 40; King County; Washington","B25075_001",974,145
"1271","53033004000","Census Tract 40; King County; Washington","B25075_002",8,15
"1272","53033004000","Census Tract 40; King County; Washington","B25075_003",0,13
"1273","53033004000","Census Tract 40; King County; Washington","B25075_004",0,13
"1274","53033004000","Census Tract 40; King County; Washington","B25075_005",0,13
"1275","53033004000","Census Tract 40; King County; Washington","B25075_006",0,13
"1276","53033004000","Census Tract 40; King County; Washington","B25075_007",0,13
"1277","53033004000","Census Tract 40; King County; Washington","B25075_008",0,13
"1278","53033004000","Census Tract 40; King County; Washington","B25075_009",0,13
"1279","53033004000","Census Tract 40; King County; Washington","B25075_010",0,13
"1280","53033004000","Census Tract 40; King County; Washington","B25075_011",0,13
"1281","53033004000","Census Tract 40; King County; Washington","B25075_012",0,13
"1282","53033004000","Census Tract 40; King County; Washington","B25075_013",0,13
"1283","53033004000","Census Tract 40; King County; Washington","B25075_014",0,13
"1284","53033004000","Census Tract 40; King County; Washington","B25075_015",0,13
"1285","53033004000","Census Tract 40; King County; Washington","B25075_016",0,13
"1286","53033004000","Census Tract 40; King County; Washington","B25075_017",0,13
"1287","53033004000","Census Tract 40; King County; Washington","B25075_018",0,13
"1288","53033004000","Census Tract 40; King County; Washington","B25075_019",10,15
"1289","53033004000","Census Tract 40; King County; Washington","B25075_020",43,49
"1290","53033004000","Census Tract 40; King County; Washington","B25075_021",104,72
"1291","53033004000","Census Tract 40; King County; Washington","B25075_022",86,56
"1292","53033004000","Census Tract 40; King County; Washington","B25075_023",60,41
"1293","53033004000","Census Tract 40; King County; Washington","B25075_024",56,33
"1294","53033004000","Census Tract 40; King County; Washington","B25075_025",253,94
"1295","53033004000","Census Tract 40; King County; Washington","B25075_026",138,50
"1296","53033004000","Census Tract 40; King County; Washington","B25075_027",216,124
"1297","53033004101","Census Tract 41.01; King County; Washington","B25075_001",1247,205
"1298","53033004101","Census Tract 41.01; King County; Washington","B25075_002",0,13
"1299","53033004101","Census Tract 41.01; King County; Washington","B25075_003",0,13
"1300","53033004101","Census Tract 41.01; King County; Washington","B25075_004",0,13
"1301","53033004101","Census Tract 41.01; King County; Washington","B25075_005",0,13
"1302","53033004101","Census Tract 41.01; King County; Washington","B25075_006",0,13
"1303","53033004101","Census Tract 41.01; King County; Washington","B25075_007",0,13
"1304","53033004101","Census Tract 41.01; King County; Washington","B25075_008",0,13
"1305","53033004101","Census Tract 41.01; King County; Washington","B25075_009",0,13
"1306","53033004101","Census Tract 41.01; King County; Washington","B25075_010",0,13
"1307","53033004101","Census Tract 41.01; King County; Washington","B25075_011",0,13
"1308","53033004101","Census Tract 41.01; King County; Washington","B25075_012",0,13
"1309","53033004101","Census Tract 41.01; King County; Washington","B25075_013",0,13
"1310","53033004101","Census Tract 41.01; King County; Washington","B25075_014",0,13
"1311","53033004101","Census Tract 41.01; King County; Washington","B25075_015",0,13
"1312","53033004101","Census Tract 41.01; King County; Washington","B25075_016",0,13
"1313","53033004101","Census Tract 41.01; King County; Washington","B25075_017",0,13
"1314","53033004101","Census Tract 41.01; King County; Washington","B25075_018",0,13
"1315","53033004101","Census Tract 41.01; King County; Washington","B25075_019",0,13
"1316","53033004101","Census Tract 41.01; King County; Washington","B25075_020",0,13
"1317","53033004101","Census Tract 41.01; King County; Washington","B25075_021",0,13
"1318","53033004101","Census Tract 41.01; King County; Washington","B25075_022",22,34
"1319","53033004101","Census Tract 41.01; King County; Washington","B25075_023",12,19
"1320","53033004101","Census Tract 41.01; King County; Washington","B25075_024",68,64
"1321","53033004101","Census Tract 41.01; King County; Washington","B25075_025",77,43
"1322","53033004101","Census Tract 41.01; King County; Washington","B25075_026",213,91
"1323","53033004101","Census Tract 41.01; King County; Washington","B25075_027",855,211
"1324","53033004102","Census Tract 41.02; King County; Washington","B25075_001",1082,232
"1325","53033004102","Census Tract 41.02; King County; Washington","B25075_002",0,13
"1326","53033004102","Census Tract 41.02; King County; Washington","B25075_003",0,13
"1327","53033004102","Census Tract 41.02; King County; Washington","B25075_004",0,13
"1328","53033004102","Census Tract 41.02; King County; Washington","B25075_005",0,13
"1329","53033004102","Census Tract 41.02; King County; Washington","B25075_006",0,13
"1330","53033004102","Census Tract 41.02; King County; Washington","B25075_007",0,13
"1331","53033004102","Census Tract 41.02; King County; Washington","B25075_008",0,13
"1332","53033004102","Census Tract 41.02; King County; Washington","B25075_009",0,13
"1333","53033004102","Census Tract 41.02; King County; Washington","B25075_010",0,13
"1334","53033004102","Census Tract 41.02; King County; Washington","B25075_011",0,13
"1335","53033004102","Census Tract 41.02; King County; Washington","B25075_012",0,13
"1336","53033004102","Census Tract 41.02; King County; Washington","B25075_013",0,13
"1337","53033004102","Census Tract 41.02; King County; Washington","B25075_014",9,14
"1338","53033004102","Census Tract 41.02; King County; Washington","B25075_015",0,13
"1339","53033004102","Census Tract 41.02; King County; Washington","B25075_016",0,13
"1340","53033004102","Census Tract 41.02; King County; Washington","B25075_017",0,13
"1341","53033004102","Census Tract 41.02; King County; Washington","B25075_018",0,13
"1342","53033004102","Census Tract 41.02; King County; Washington","B25075_019",0,13
"1343","53033004102","Census Tract 41.02; King County; Washington","B25075_020",16,25
"1344","53033004102","Census Tract 41.02; King County; Washington","B25075_021",9,15
"1345","53033004102","Census Tract 41.02; King County; Washington","B25075_022",0,13
"1346","53033004102","Census Tract 41.02; King County; Washington","B25075_023",26,31
"1347","53033004102","Census Tract 41.02; King County; Washington","B25075_024",101,95
"1348","53033004102","Census Tract 41.02; King County; Washington","B25075_025",407,195
"1349","53033004102","Census Tract 41.02; King County; Washington","B25075_026",121,56
"1350","53033004102","Census Tract 41.02; King County; Washington","B25075_027",393,99
"1351","53033004201","Census Tract 42.01; King County; Washington","B25075_001",1111,166
"1352","53033004201","Census Tract 42.01; King County; Washington","B25075_002",0,13
"1353","53033004201","Census Tract 42.01; King County; Washington","B25075_003",0,13
"1354","53033004201","Census Tract 42.01; King County; Washington","B25075_004",0,13
"1355","53033004201","Census Tract 42.01; King County; Washington","B25075_005",0,13
"1356","53033004201","Census Tract 42.01; King County; Washington","B25075_006",0,13
"1357","53033004201","Census Tract 42.01; King County; Washington","B25075_007",0,13
"1358","53033004201","Census Tract 42.01; King County; Washington","B25075_008",0,13
"1359","53033004201","Census Tract 42.01; King County; Washington","B25075_009",0,13
"1360","53033004201","Census Tract 42.01; King County; Washington","B25075_010",0,13
"1361","53033004201","Census Tract 42.01; King County; Washington","B25075_011",0,13
"1362","53033004201","Census Tract 42.01; King County; Washington","B25075_012",0,13
"1363","53033004201","Census Tract 42.01; King County; Washington","B25075_013",0,13
"1364","53033004201","Census Tract 42.01; King County; Washington","B25075_014",0,13
"1365","53033004201","Census Tract 42.01; King County; Washington","B25075_015",17,29
"1366","53033004201","Census Tract 42.01; King County; Washington","B25075_016",0,13
"1367","53033004201","Census Tract 42.01; King County; Washington","B25075_017",0,13
"1368","53033004201","Census Tract 42.01; King County; Washington","B25075_018",0,13
"1369","53033004201","Census Tract 42.01; King County; Washington","B25075_019",0,13
"1370","53033004201","Census Tract 42.01; King County; Washington","B25075_020",0,13
"1371","53033004201","Census Tract 42.01; King County; Washington","B25075_021",0,13
"1372","53033004201","Census Tract 42.01; King County; Washington","B25075_022",18,28
"1373","53033004201","Census Tract 42.01; King County; Washington","B25075_023",87,42
"1374","53033004201","Census Tract 42.01; King County; Washington","B25075_024",117,57
"1375","53033004201","Census Tract 42.01; King County; Washington","B25075_025",552,147
"1376","53033004201","Census Tract 42.01; King County; Washington","B25075_026",207,79
"1377","53033004201","Census Tract 42.01; King County; Washington","B25075_027",113,60
"1378","53033004202","Census Tract 42.02; King County; Washington","B25075_001",1401,173
"1379","53033004202","Census Tract 42.02; King County; Washington","B25075_002",15,24
"1380","53033004202","Census Tract 42.02; King County; Washington","B25075_003",0,13
"1381","53033004202","Census Tract 42.02; King County; Washington","B25075_004",0,13
"1382","53033004202","Census Tract 42.02; King County; Washington","B25075_005",0,13
"1383","53033004202","Census Tract 42.02; King County; Washington","B25075_006",0,13
"1384","53033004202","Census Tract 42.02; King County; Washington","B25075_007",0,13
"1385","53033004202","Census Tract 42.02; King County; Washington","B25075_008",0,13
"1386","53033004202","Census Tract 42.02; King County; Washington","B25075_009",0,13
"1387","53033004202","Census Tract 42.02; King County; Washington","B25075_010",0,13
"1388","53033004202","Census Tract 42.02; King County; Washington","B25075_011",0,13
"1389","53033004202","Census Tract 42.02; King County; Washington","B25075_012",0,13
"1390","53033004202","Census Tract 42.02; King County; Washington","B25075_013",0,13
"1391","53033004202","Census Tract 42.02; King County; Washington","B25075_014",0,13
"1392","53033004202","Census Tract 42.02; King County; Washington","B25075_015",18,29
"1393","53033004202","Census Tract 42.02; King County; Washington","B25075_016",0,13
"1394","53033004202","Census Tract 42.02; King County; Washington","B25075_017",0,13
"1395","53033004202","Census Tract 42.02; King County; Washington","B25075_018",0,13
"1396","53033004202","Census Tract 42.02; King County; Washington","B25075_019",0,13
"1397","53033004202","Census Tract 42.02; King County; Washington","B25075_020",0,13
"1398","53033004202","Census Tract 42.02; King County; Washington","B25075_021",53,34
"1399","53033004202","Census Tract 42.02; King County; Washington","B25075_022",11,20
"1400","53033004202","Census Tract 42.02; King County; Washington","B25075_023",52,43
"1401","53033004202","Census Tract 42.02; King County; Washington","B25075_024",364,153
"1402","53033004202","Census Tract 42.02; King County; Washington","B25075_025",642,139
"1403","53033004202","Census Tract 42.02; King County; Washington","B25075_026",169,72
"1404","53033004202","Census Tract 42.02; King County; Washington","B25075_027",77,45
"1405","53033004301","Census Tract 43.01; King County; Washington","B25075_001",647,82
"1406","53033004301","Census Tract 43.01; King County; Washington","B25075_002",0,13
"1407","53033004301","Census Tract 43.01; King County; Washington","B25075_003",0,13
"1408","53033004301","Census Tract 43.01; King County; Washington","B25075_004",0,13
"1409","53033004301","Census Tract 43.01; King County; Washington","B25075_005",0,13
"1410","53033004301","Census Tract 43.01; King County; Washington","B25075_006",0,13
"1411","53033004301","Census Tract 43.01; King County; Washington","B25075_007",0,13
"1412","53033004301","Census Tract 43.01; King County; Washington","B25075_008",0,13
"1413","53033004301","Census Tract 43.01; King County; Washington","B25075_009",0,13
"1414","53033004301","Census Tract 43.01; King County; Washington","B25075_010",0,13
"1415","53033004301","Census Tract 43.01; King County; Washington","B25075_011",0,13
"1416","53033004301","Census Tract 43.01; King County; Washington","B25075_012",10,15
"1417","53033004301","Census Tract 43.01; King County; Washington","B25075_013",0,13
"1418","53033004301","Census Tract 43.01; King County; Washington","B25075_014",0,13
"1419","53033004301","Census Tract 43.01; King County; Washington","B25075_015",0,13
"1420","53033004301","Census Tract 43.01; King County; Washington","B25075_016",0,13
"1421","53033004301","Census Tract 43.01; King County; Washington","B25075_017",0,13
"1422","53033004301","Census Tract 43.01; King County; Washington","B25075_018",0,13
"1423","53033004301","Census Tract 43.01; King County; Washington","B25075_019",0,13
"1424","53033004301","Census Tract 43.01; King County; Washington","B25075_020",0,13
"1425","53033004301","Census Tract 43.01; King County; Washington","B25075_021",0,13
"1426","53033004301","Census Tract 43.01; King County; Washington","B25075_022",20,21
"1427","53033004301","Census Tract 43.01; King County; Washington","B25075_023",89,44
"1428","53033004301","Census Tract 43.01; King County; Washington","B25075_024",144,55
"1429","53033004301","Census Tract 43.01; King County; Washington","B25075_025",333,81
"1430","53033004301","Census Tract 43.01; King County; Washington","B25075_026",38,27
"1431","53033004301","Census Tract 43.01; King County; Washington","B25075_027",13,17
"1432","53033004302","Census Tract 43.02; King County; Washington","B25075_001",110,56
"1433","53033004302","Census Tract 43.02; King County; Washington","B25075_002",0,13
"1434","53033004302","Census Tract 43.02; King County; Washington","B25075_003",0,13
"1435","53033004302","Census Tract 43.02; King County; Washington","B25075_004",0,13
"1436","53033004302","Census Tract 43.02; King County; Washington","B25075_005",0,13
"1437","53033004302","Census Tract 43.02; King County; Washington","B25075_006",0,13
"1438","53033004302","Census Tract 43.02; King County; Washington","B25075_007",0,13
"1439","53033004302","Census Tract 43.02; King County; Washington","B25075_008",0,13
"1440","53033004302","Census Tract 43.02; King County; Washington","B25075_009",0,13
"1441","53033004302","Census Tract 43.02; King County; Washington","B25075_010",0,13
"1442","53033004302","Census Tract 43.02; King County; Washington","B25075_011",0,13
"1443","53033004302","Census Tract 43.02; King County; Washington","B25075_012",0,13
"1444","53033004302","Census Tract 43.02; King County; Washington","B25075_013",0,13
"1445","53033004302","Census Tract 43.02; King County; Washington","B25075_014",0,13
"1446","53033004302","Census Tract 43.02; King County; Washington","B25075_015",0,13
"1447","53033004302","Census Tract 43.02; King County; Washington","B25075_016",0,13
"1448","53033004302","Census Tract 43.02; King County; Washington","B25075_017",0,13
"1449","53033004302","Census Tract 43.02; King County; Washington","B25075_018",0,13
"1450","53033004302","Census Tract 43.02; King County; Washington","B25075_019",0,13
"1451","53033004302","Census Tract 43.02; King County; Washington","B25075_020",0,13
"1452","53033004302","Census Tract 43.02; King County; Washington","B25075_021",0,13
"1453","53033004302","Census Tract 43.02; King County; Washington","B25075_022",10,16
"1454","53033004302","Census Tract 43.02; King County; Washington","B25075_023",60,36
"1455","53033004302","Census Tract 43.02; King County; Washington","B25075_024",0,13
"1456","53033004302","Census Tract 43.02; King County; Washington","B25075_025",40,46
"1457","53033004302","Census Tract 43.02; King County; Washington","B25075_026",0,13
"1458","53033004302","Census Tract 43.02; King County; Washington","B25075_027",0,13
"1459","53033004401","Census Tract 44.01; King County; Washington","B25075_001",665,183
"1460","53033004401","Census Tract 44.01; King County; Washington","B25075_002",0,13
"1461","53033004401","Census Tract 44.01; King County; Washington","B25075_003",0,13
"1462","53033004401","Census Tract 44.01; King County; Washington","B25075_004",0,13
"1463","53033004401","Census Tract 44.01; King County; Washington","B25075_005",0,13
"1464","53033004401","Census Tract 44.01; King County; Washington","B25075_006",0,13
"1465","53033004401","Census Tract 44.01; King County; Washington","B25075_007",0,13
"1466","53033004401","Census Tract 44.01; King County; Washington","B25075_008",0,13
"1467","53033004401","Census Tract 44.01; King County; Washington","B25075_009",0,13
"1468","53033004401","Census Tract 44.01; King County; Washington","B25075_010",0,13
"1469","53033004401","Census Tract 44.01; King County; Washington","B25075_011",0,13
"1470","53033004401","Census Tract 44.01; King County; Washington","B25075_012",0,13
"1471","53033004401","Census Tract 44.01; King County; Washington","B25075_013",0,13
"1472","53033004401","Census Tract 44.01; King County; Washington","B25075_014",0,13
"1473","53033004401","Census Tract 44.01; King County; Washington","B25075_015",0,13
"1474","53033004401","Census Tract 44.01; King County; Washington","B25075_016",0,13
"1475","53033004401","Census Tract 44.01; King County; Washington","B25075_017",0,13
"1476","53033004401","Census Tract 44.01; King County; Washington","B25075_018",0,13
"1477","53033004401","Census Tract 44.01; King County; Washington","B25075_019",0,13
"1478","53033004401","Census Tract 44.01; King County; Washington","B25075_020",10,15
"1479","53033004401","Census Tract 44.01; King County; Washington","B25075_021",21,17
"1480","53033004401","Census Tract 44.01; King County; Washington","B25075_022",110,145
"1481","53033004401","Census Tract 44.01; King County; Washington","B25075_023",26,29
"1482","53033004401","Census Tract 44.01; King County; Washington","B25075_024",33,27
"1483","53033004401","Census Tract 44.01; King County; Washington","B25075_025",281,85
"1484","53033004401","Census Tract 44.01; King County; Washington","B25075_026",146,71
"1485","53033004401","Census Tract 44.01; King County; Washington","B25075_027",38,36
"1486","53033004402","Census Tract 44.02; King County; Washington","B25075_001",164,70
"1487","53033004402","Census Tract 44.02; King County; Washington","B25075_002",0,13
"1488","53033004402","Census Tract 44.02; King County; Washington","B25075_003",0,13
"1489","53033004402","Census Tract 44.02; King County; Washington","B25075_004",0,13
"1490","53033004402","Census Tract 44.02; King County; Washington","B25075_005",0,13
"1491","53033004402","Census Tract 44.02; King County; Washington","B25075_006",0,13
"1492","53033004402","Census Tract 44.02; King County; Washington","B25075_007",0,13
"1493","53033004402","Census Tract 44.02; King County; Washington","B25075_008",0,13
"1494","53033004402","Census Tract 44.02; King County; Washington","B25075_009",0,13
"1495","53033004402","Census Tract 44.02; King County; Washington","B25075_010",0,13
"1496","53033004402","Census Tract 44.02; King County; Washington","B25075_011",0,13
"1497","53033004402","Census Tract 44.02; King County; Washington","B25075_012",0,13
"1498","53033004402","Census Tract 44.02; King County; Washington","B25075_013",0,13
"1499","53033004402","Census Tract 44.02; King County; Washington","B25075_014",0,13
"1500","53033004402","Census Tract 44.02; King County; Washington","B25075_015",0,13
"1501","53033004402","Census Tract 44.02; King County; Washington","B25075_016",0,13
"1502","53033004402","Census Tract 44.02; King County; Washington","B25075_017",0,13
"1503","53033004402","Census Tract 44.02; King County; Washington","B25075_018",0,13
"1504","53033004402","Census Tract 44.02; King County; Washington","B25075_019",0,13
"1505","53033004402","Census Tract 44.02; King County; Washington","B25075_020",0,13
"1506","53033004402","Census Tract 44.02; King County; Washington","B25075_021",0,13
"1507","53033004402","Census Tract 44.02; King County; Washington","B25075_022",0,13
"1508","53033004402","Census Tract 44.02; King County; Washington","B25075_023",0,13
"1509","53033004402","Census Tract 44.02; King County; Washington","B25075_024",81,50
"1510","53033004402","Census Tract 44.02; King County; Washington","B25075_025",83,49
"1511","53033004402","Census Tract 44.02; King County; Washington","B25075_026",0,13
"1512","53033004402","Census Tract 44.02; King County; Washington","B25075_027",0,13
"1513","53033004500","Census Tract 45; King County; Washington","B25075_001",637,107
"1514","53033004500","Census Tract 45; King County; Washington","B25075_002",0,13
"1515","53033004500","Census Tract 45; King County; Washington","B25075_003",0,13
"1516","53033004500","Census Tract 45; King County; Washington","B25075_004",0,13
"1517","53033004500","Census Tract 45; King County; Washington","B25075_005",0,13
"1518","53033004500","Census Tract 45; King County; Washington","B25075_006",0,13
"1519","53033004500","Census Tract 45; King County; Washington","B25075_007",0,13
"1520","53033004500","Census Tract 45; King County; Washington","B25075_008",0,13
"1521","53033004500","Census Tract 45; King County; Washington","B25075_009",0,13
"1522","53033004500","Census Tract 45; King County; Washington","B25075_010",0,13
"1523","53033004500","Census Tract 45; King County; Washington","B25075_011",0,13
"1524","53033004500","Census Tract 45; King County; Washington","B25075_012",0,13
"1525","53033004500","Census Tract 45; King County; Washington","B25075_013",0,13
"1526","53033004500","Census Tract 45; King County; Washington","B25075_014",0,13
"1527","53033004500","Census Tract 45; King County; Washington","B25075_015",0,13
"1528","53033004500","Census Tract 45; King County; Washington","B25075_016",0,13
"1529","53033004500","Census Tract 45; King County; Washington","B25075_017",0,13
"1530","53033004500","Census Tract 45; King County; Washington","B25075_018",0,13
"1531","53033004500","Census Tract 45; King County; Washington","B25075_019",0,13
"1532","53033004500","Census Tract 45; King County; Washington","B25075_020",0,13
"1533","53033004500","Census Tract 45; King County; Washington","B25075_021",0,13
"1534","53033004500","Census Tract 45; King County; Washington","B25075_022",21,23
"1535","53033004500","Census Tract 45; King County; Washington","B25075_023",48,38
"1536","53033004500","Census Tract 45; King County; Washington","B25075_024",241,85
"1537","53033004500","Census Tract 45; King County; Washington","B25075_025",226,72
"1538","53033004500","Census Tract 45; King County; Washington","B25075_026",82,58
"1539","53033004500","Census Tract 45; King County; Washington","B25075_027",19,23
"1540","53033004600","Census Tract 46; King County; Washington","B25075_001",897,110
"1541","53033004600","Census Tract 46; King County; Washington","B25075_002",0,13
"1542","53033004600","Census Tract 46; King County; Washington","B25075_003",0,13
"1543","53033004600","Census Tract 46; King County; Washington","B25075_004",0,13
"1544","53033004600","Census Tract 46; King County; Washington","B25075_005",0,13
"1545","53033004600","Census Tract 46; King County; Washington","B25075_006",0,13
"1546","53033004600","Census Tract 46; King County; Washington","B25075_007",0,13
"1547","53033004600","Census Tract 46; King County; Washington","B25075_008",0,13
"1548","53033004600","Census Tract 46; King County; Washington","B25075_009",0,13
"1549","53033004600","Census Tract 46; King County; Washington","B25075_010",0,13
"1550","53033004600","Census Tract 46; King County; Washington","B25075_011",0,13
"1551","53033004600","Census Tract 46; King County; Washington","B25075_012",0,13
"1552","53033004600","Census Tract 46; King County; Washington","B25075_013",0,13
"1553","53033004600","Census Tract 46; King County; Washington","B25075_014",0,13
"1554","53033004600","Census Tract 46; King County; Washington","B25075_015",0,13
"1555","53033004600","Census Tract 46; King County; Washington","B25075_016",0,13
"1556","53033004600","Census Tract 46; King County; Washington","B25075_017",0,13
"1557","53033004600","Census Tract 46; King County; Washington","B25075_018",13,20
"1558","53033004600","Census Tract 46; King County; Washington","B25075_019",0,13
"1559","53033004600","Census Tract 46; King County; Washington","B25075_020",4,8
"1560","53033004600","Census Tract 46; King County; Washington","B25075_021",0,13
"1561","53033004600","Census Tract 46; King County; Washington","B25075_022",0,13
"1562","53033004600","Census Tract 46; King County; Washington","B25075_023",23,25
"1563","53033004600","Census Tract 46; King County; Washington","B25075_024",225,63
"1564","53033004600","Census Tract 46; King County; Washington","B25075_025",317,88
"1565","53033004600","Census Tract 46; King County; Washington","B25075_026",206,77
"1566","53033004600","Census Tract 46; King County; Washington","B25075_027",109,52
"1567","53033004701","Census Tract 47.01; King County; Washington","B25075_001",621,234
"1568","53033004701","Census Tract 47.01; King County; Washington","B25075_002",0,13
"1569","53033004701","Census Tract 47.01; King County; Washington","B25075_003",0,13
"1570","53033004701","Census Tract 47.01; King County; Washington","B25075_004",0,13
"1571","53033004701","Census Tract 47.01; King County; Washington","B25075_005",0,13
"1572","53033004701","Census Tract 47.01; King County; Washington","B25075_006",0,13
"1573","53033004701","Census Tract 47.01; King County; Washington","B25075_007",0,13
"1574","53033004701","Census Tract 47.01; King County; Washington","B25075_008",0,13
"1575","53033004701","Census Tract 47.01; King County; Washington","B25075_009",0,13
"1576","53033004701","Census Tract 47.01; King County; Washington","B25075_010",0,13
"1577","53033004701","Census Tract 47.01; King County; Washington","B25075_011",0,13
"1578","53033004701","Census Tract 47.01; King County; Washington","B25075_012",0,13
"1579","53033004701","Census Tract 47.01; King County; Washington","B25075_013",0,13
"1580","53033004701","Census Tract 47.01; King County; Washington","B25075_014",0,13
"1581","53033004701","Census Tract 47.01; King County; Washington","B25075_015",0,13
"1582","53033004701","Census Tract 47.01; King County; Washington","B25075_016",0,13
"1583","53033004701","Census Tract 47.01; King County; Washington","B25075_017",0,13
"1584","53033004701","Census Tract 47.01; King County; Washington","B25075_018",0,13
"1585","53033004701","Census Tract 47.01; King County; Washington","B25075_019",0,13
"1586","53033004701","Census Tract 47.01; King County; Washington","B25075_020",0,13
"1587","53033004701","Census Tract 47.01; King County; Washington","B25075_021",19,35
"1588","53033004701","Census Tract 47.01; King County; Washington","B25075_022",199,123
"1589","53033004701","Census Tract 47.01; King County; Washington","B25075_023",311,192
"1590","53033004701","Census Tract 47.01; King County; Washington","B25075_024",92,77
"1591","53033004701","Census Tract 47.01; King County; Washington","B25075_025",0,13
"1592","53033004701","Census Tract 47.01; King County; Washington","B25075_026",0,13
"1593","53033004701","Census Tract 47.01; King County; Washington","B25075_027",0,13
"1594","53033004702","Census Tract 47.02; King County; Washington","B25075_001",899,289
"1595","53033004702","Census Tract 47.02; King County; Washington","B25075_002",14,24
"1596","53033004702","Census Tract 47.02; King County; Washington","B25075_003",0,13
"1597","53033004702","Census Tract 47.02; King County; Washington","B25075_004",0,13
"1598","53033004702","Census Tract 47.02; King County; Washington","B25075_005",0,13
"1599","53033004702","Census Tract 47.02; King County; Washington","B25075_006",0,13
"1600","53033004702","Census Tract 47.02; King County; Washington","B25075_007",0,13
"1601","53033004702","Census Tract 47.02; King County; Washington","B25075_008",0,13
"1602","53033004702","Census Tract 47.02; King County; Washington","B25075_009",0,13
"1603","53033004702","Census Tract 47.02; King County; Washington","B25075_010",0,13
"1604","53033004702","Census Tract 47.02; King County; Washington","B25075_011",0,13
"1605","53033004702","Census Tract 47.02; King County; Washington","B25075_012",0,13
"1606","53033004702","Census Tract 47.02; King County; Washington","B25075_013",0,13
"1607","53033004702","Census Tract 47.02; King County; Washington","B25075_014",0,13
"1608","53033004702","Census Tract 47.02; King County; Washington","B25075_015",0,13
"1609","53033004702","Census Tract 47.02; King County; Washington","B25075_016",0,13
"1610","53033004702","Census Tract 47.02; King County; Washington","B25075_017",0,13
"1611","53033004702","Census Tract 47.02; King County; Washington","B25075_018",0,13
"1612","53033004702","Census Tract 47.02; King County; Washington","B25075_019",0,13
"1613","53033004702","Census Tract 47.02; King County; Washington","B25075_020",0,13
"1614","53033004702","Census Tract 47.02; King County; Washington","B25075_021",182,261
"1615","53033004702","Census Tract 47.02; King County; Washington","B25075_022",63,55
"1616","53033004702","Census Tract 47.02; King County; Washington","B25075_023",404,152
"1617","53033004702","Census Tract 47.02; King County; Washington","B25075_024",215,139
"1618","53033004702","Census Tract 47.02; King County; Washington","B25075_025",21,38
"1619","53033004702","Census Tract 47.02; King County; Washington","B25075_026",0,13
"1620","53033004702","Census Tract 47.02; King County; Washington","B25075_027",0,13
"1621","53033004703","Census Tract 47.03; King County; Washington","B25075_001",525,182
"1622","53033004703","Census Tract 47.03; King County; Washington","B25075_002",0,13
"1623","53033004703","Census Tract 47.03; King County; Washington","B25075_003",0,13
"1624","53033004703","Census Tract 47.03; King County; Washington","B25075_004",0,13
"1625","53033004703","Census Tract 47.03; King County; Washington","B25075_005",0,13
"1626","53033004703","Census Tract 47.03; King County; Washington","B25075_006",0,13
"1627","53033004703","Census Tract 47.03; King County; Washington","B25075_007",0,13
"1628","53033004703","Census Tract 47.03; King County; Washington","B25075_008",0,13
"1629","53033004703","Census Tract 47.03; King County; Washington","B25075_009",0,13
"1630","53033004703","Census Tract 47.03; King County; Washington","B25075_010",0,13
"1631","53033004703","Census Tract 47.03; King County; Washington","B25075_011",0,13
"1632","53033004703","Census Tract 47.03; King County; Washington","B25075_012",0,13
"1633","53033004703","Census Tract 47.03; King County; Washington","B25075_013",0,13
"1634","53033004703","Census Tract 47.03; King County; Washington","B25075_014",0,13
"1635","53033004703","Census Tract 47.03; King County; Washington","B25075_015",0,13
"1636","53033004703","Census Tract 47.03; King County; Washington","B25075_016",0,13
"1637","53033004703","Census Tract 47.03; King County; Washington","B25075_017",0,13
